isWon;countHitChances;countComingOut;turnCount;1;2;3;4;5;6
1;37;10;438;6;4;12;75;0;0
0;52;25;878;15;0;12;71;0;0
0;60;29;1016;30;0;11;58;0;0
0;60;21;913;30;0;13;55;0;0
1;29;8;384;2;4;10;82;0;0
0;68;30;927;22;0;12;64;0;0
1;30;10;461;29;1;13;55;0;0
0;56;29;923;21;0;10;67;0;0
0;28;12;475;17;0;12;69;0;0
0;86;37;1488;38;0;11;49;0;0
1;52;25;925;26;0;10;62;0;0
0;52;25;772;8;1;15;75;0;0
0;80;35;1111;20;1;14;64;0;0
0;55;23;1010;39;0;10;49;0;0
1;38;18;693;26;0;8;64;0;0
0;105;44;1592;24;0;12;62;0;0
0;35;14;616;27;0;10;61;0;0
0;56;22;747;16;0;17;65;0;0
0;52;20;958;33;0;9;56;0;0
0;49;17;786;29;0;12;57;0;0
1;57;20;868;24;0;12;62;0;0
0;25;15;561;19;0;7;72;0;0
1;74;23;782;24;0;17;57;0;0
0;32;18;634;16;0;12;70;0;0
0;33;17;544;5;0;14;79;0;0
1;46;14;529;14;0;13;70;0;0
0;70;34;1095;21;1;11;65;0;0
0;86;34;1074;24;0;14;61;0;0
1;49;15;656;27;0;14;57;0;0
0;61;26;1087;35;0;11;52;0;0
1;74;28;1116;33;0;12;54;0;0
0;77;35;1256;20;0;14;64;0;0
1;25;8;356;4;1;11;82;0;0
0;53;23;843;17;0;13;69;0;0
1;37;15;591;23;1;8;67;0;0
0;146;66;1770;14;0;18;66;0;0
1;87;35;1198;20;0;14;64;0;0
0;118;49;1319;7;0;22;69;0;0
0;42;19;826;33;0;10;56;0;0
1;37;10;449;14;0;15;69;0;0
0;48;26;820;9;0;13;76;0;0
1;48;19;681;15;0;13;70;0;0
0;64;25;736;19;0;18;61;0;0
0;72;37;955;22;0;12;65;0;0
1;65;18;770;9;0;19;69;0;0
0;136;52;1617;11;0;15;72;0;0
1;55;20;713;26;0;18;55;0;0
0;51;21;716;8;1;14;76;0;0
1;75;28;1065;23;1;15;60;0;0
0;78;28;929;19;1;12;66;0;0
0;55;26;897;22;0;14;62;0;0
0;49;19;754;18;0;11;69;0;0
1;45;15;574;22;0;11;65;0;0
0;49;28;853;14;1;14;70;0;0
1;41;19;604;19;0;12;67;0;0
0;55;25;922;36;0;12;50;0;0
1;25;11;597;41;1;6;51;0;0
0;43;22;719;16;1;13;69;0;0
1;62;20;888;24;0;14;60;0;0
0;104;45;1421;17;0;15;66;0;0
0;27;12;440;17;0;12;69;0;0
1;85;31;1189;26;1;12;59;0;0
0;81;31;948;11;0;15;72;0;0
1;69;30;1020;26;0;14;58;0;0
0;57;29;844;28;0;12;58;0;0
0;47;14;637;26;0;14;58;0;0
1;53;17;665;24;1;16;57;0;0
0;54;26;1000;13;0;10;75;0;0
1;60;22;789;22;0;10;65;0;0
0;77;33;1127;18;0;16;64;0;0
1;50;22;709;24;0;14;61;0;0
0;34;17;530;23;1;12;62;0;0
1;55;18;684;13;0;14;71;0;0
0;56;24;723;25;0;11;62;0;0
1;58;28;1072;22;0;10;66;0;0
0;70;31;940;12;0;15;70;0;0
0;94;44;1305;25;0;16;58;0;0
1;41;15;623;12;1;11;74;0;0
0;51;34;833;18;0;11;69;0;0
0;34;20;575;20;0;9;70;0;0
1;69;27;933;15;1;14;68;0;0
0;36;15;684;24;2;13;59;0;0
1;73;34;928;16;0;16;65;0;0
0;104;42;1289;13;0;16;69;0;0
1;80;29;1011;11;0;17;70;0;0
0;114;51;1403;17;0;15;66;0;0
0;78;38;1032;17;0;13;67;0;0
0;70;26;992;25;0;15;58;0;0
1;43;16;488;6;0;17;76;0;0
0;76;34;1032;16;0;14;69;0;0
0;78;31;1138;8;0;15;75;0;0
1;78;26;1045;21;0;15;61;0;0
0;56;25;707;12;1;17;68;0;0
0;41;21;774;36;0;8;53;0;0
1;54;26;874;15;0;9;74;0;0
0;73;35;1085;16;0;17;66;0;0
0;51;18;646;25;0;13;60;0;0
1;54;26;937;26;0;8;64;0;0
0;88;41;1284;14;0;14;69;0;0
0;51;27;812;42;0;11;45;0;0
1;81;33;1152;10;0;17;71;0;0
0;106;49;1666;17;0;14;68;0;0
0;34;19;610;6;0;12;79;0;0
1;45;19;645;27;0;11;60;0;0
0;61;29;760;17;0;16;65;0;0
0;55;25;983;20;0;12;66;0;0
0;89;34;1295;29;0;13;57;0;0
1;79;29;1105;22;0;11;65;0;0
0;50;21;886;18;0;14;66;0;0
0;54;23;780;11;0;14;73;0;0
1;30;8;526;28;1;7;62;0;0
0;106;41;1422;11;0;14;74;0;0
0;60;27;1189;29;0;11;58;0;0
0;43;16;761;23;1;12;63;0;0
1;60;21;697;19;1;14;64;0;0
0;30;16;610;26;0;9;63;0;0
1;59;26;912;24;0;11;63;0;0
0;67;32;901;9;0;15;73;0;0
1;68;24;931;10;0;19;69;0;0
0;55;23;799;35;0;13;50;0;0
1;43;17;678;20;0;10;68;0;0
0;53;21;845;24;1;8;65;0;0
1;80;30;1131;15;0;13;70;0;0
0;60;31;896;18;0;15;66;0;0
1;22;9;373;13;3;10;73;0;0
0;46;26;826;16;0;12;70;0;0
1;57;18;638;20;1;15;63;0;0
0;28;14;577;42;0;7;49;0;0
0;44;18;715;10;0;13;76;0;0
0;16;10;292;25;0;12;61;0;0
0;75;35;1213;22;0;12;64;0;0
1;62;23;882;11;0;16;72;0;0
0;54;25;883;19;0;14;65;0;0
0;46;24;896;46;0;8;44;0;0
1;42;13;644;21;0;13;65;0;0
0;50;27;878;6;1;10;82;0;0
1;72;31;1078;18;0;14;66;0;0
0;70;32;1123;18;0;14;66;0;0
0;79;33;1181;22;0;14;63;0;0
1;25;8;499;25;0;10;62;0;0
0;58;26;819;11;0;13;73;0;0
0;64;26;934;16;0;14;68;0;0
1;66;27;887;17;0;15;66;0;0
0;82;34;1216;27;0;12;58;0;0
1;79;27;879;13;0;16;69;0;0
0;128;57;1604;14;0;14;70;0;0
1;64;16;739;18;1;15;65;0;0
0;58;23;899;13;1;11;73;0;0
1;38;16;683;21;0;9;68;0;0
0;70;36;1061;8;0;15;75;0;0
1;47;17;627;16;0;16;67;0;0
0;31;13;595;47;0;10;41;0;0
0;73;32;1256;32;0;8;57;0;0
1;56;21;782;12;1;15;70;0;0
0;34;18;498;8;1;10;79;0;0
0;98;34;1034;7;0;14;77;0;0
1;73;31;1104;30;0;13;55;0;0
0;75;32;998;16;0;16;66;0;0
1;83;41;1341;25;0;11;62;0;0
0;53;26;837;13;1;17;66;0;0
0;81;35;1346;39;0;9;49;0;0
1;49;17;595;21;0;16;60;0;0
0;52;18;721;7;1;14;76;0;0
0;74;32;1280;31;0;11;56;0;0
0;62;29;1088;29;0;11;59;0;0
1;36;13;561;25;0;11;62;0;0
0;41;21;742;25;0;13;61;0;0
0;67;29;1034;21;0;8;68;0;0
0;69;28;1131;23;0;13;62;0;0
1;40;16;515;14;2;11;71;0;0
0;97;45;1459;18;0;14;66;0;0
0;53;21;620;24;0;16;58;0;0
1;44;17;644;20;0;8;71;0;0
0;52;29;770;16;0;12;70;0;0
1;60;25;853;22;0;14;62;0;0
0;36;19;520;25;0;10;63;0;0
0;48;17;497;4;1;15;78;0;0
1;53;22;697;14;1;14;69;0;0
0;35;15;545;28;1;13;57;0;0
1;59;22;672;15;0;13;70;0;0
0;52;23;767;15;0;15;69;0;0
1;53;24;919;21;0;10;67;0;0
0;71;34;921;13;0;13;72;0;0
1;61;29;1078;33;0;8;58;0;0
0;74;34;1095;12;0;12;73;0;0
1;94;33;1358;24;0;11;63;0;0
0;39;18;766;22;2;12;62;0;0
0;57;33;781;26;0;12;60;0;0
1;37;12;433;27;0;12;59;0;0
0;25;14;601;29;0;10;60;0;0
0;40;17;570;11;0;12;76;0;0
1;53;22;748;22;0;15;61;0;0
0;39;13;603;13;0;16;69;0;0
1;57;19;779;26;0;13;59;0;0
0;85;31;900;6;0;18;73;0;0
0;80;34;998;19;0;15;63;0;0
0;60;26;872;23;0;12;63;0;0
1;34;14;686;24;0;14;61;0;0
0;58;29;908;17;0;12;69;0;0
1;33;12;505;15;0;14;70;0;0
0;72;34;1149;20;0;13;65;0;0
1;46;20;885;28;1;9;60;0;0
0;65;28;808;18;0;13;67;0;0
1;54;16;516;3;3;17;75;0;0
0;40;24;809;18;0;10;70;0;0
1;31;12;573;25;0;9;63;0;0
0;56;24;883;18;0;12;67;0;0
1;53;21;791;23;0;13;62;0;0
0;83;29;1034;15;1;15;67;0;0
1;53;18;712;18;0;15;65;0;0
0;45;20;544;24;0;16;59;0;0
1;48;22;807;29;0;8;61;0;0
0;39;16;511;6;0;15;76;0;0
1;39;19;648;26;0;10;63;0;0
0;73;25;1020;15;0;15;68;0;0
0;64;29;1007;24;0;11;64;0;0
0;74;28;807;5;0;17;76;0;0
0;51;27;940;21;0;10;67;0;0
1;69;24;1069;38;0;10;49;0;0
0;106;49;1700;9;0;16;72;0;0
1;63;23;788;17;0;11;70;0;0
0;113;39;1463;22;0;16;60;0;0
1;60;17;645;10;2;14;72;0;0
0;45;19;598;24;1;11;62;0;0
1;48;15;622;12;0;15;72;0;0
0;49;22;570;5;0;14;78;0;0
1;62;25;1096;16;0;13;69;0;0
0;54;25;958;25;0;12;61;0;0
0;68;30;1137;32;0;11;55;0;0
1;75;28;1096;22;0;13;62;0;0
0;52;23;902;23;0;12;63;0;0
0;32;13;473;14;0;11;72;0;0
1;49;20;743;25;0;11;62;0;0
0;52;27;974;28;0;10;60;0;0
1;44;15;697;25;2;13;59;0;0
0;65;35;1023;12;0;10;76;0;0
1;38;13;633;26;0;12;60;0;0
0;71;32;906;17;0;13;68;0;0
0;89;29;1093;18;0;15;66;0;0
1;58;23;892;19;0;14;65;0;0
0;83;37;1357;19;0;15;65;0;0
1;30;9;518;29;1;9;59;0;0
0;48;23;847;28;0;13;58;0;0
1;47;18;870;31;0;10;58;0;0
0;30;15;529;25;0;10;63;0;0
0;80;28;1070;19;0;15;64;0;0
0;56;26;819;40;0;11;47;0;0
0;78;31;1195;36;0;9;53;0;0
1;28;10;520;25;0;10;63;0;0
0;92;47;1328;13;0;14;71;0;0
1;47;16;648;24;0;15;59;0;0
0;46;26;648;9;0;14;75;0;0
1;63;30;1007;9;0;15;75;0;0
0;67;29;893;27;0;12;59;0;0
1;85;35;1274;27;0;14;57;0;0
0;71;32;1051;10;0;15;72;0;0
1;97;40;1340;19;0;13;67;0;0
0;70;25;913;28;0;13;57;0;0
1;56;16;656;13;1;12;71;0;0
0;69;32;1189;20;0;13;65;0;0
0;68;23;1014;14;1;14;69;0;0
1;57;20;615;17;1;16;64;0;0
0;42;18;647;18;1;14;65;0;0
1;40;20;879;27;0;11;61;0;0
0;104;41;1343;12;1;13;72;0;0
1;61;23;840;15;0;12;71;0;0
0;34;19;515;4;0;17;76;0;0
1;48;16;714;29;0;13;56;0;0
0;102;38;1225;5;1;15;77;0;0
0;54;20;718;9;0;18;72;0;0
0;33;14;559;19;0;14;65;0;0
0;47;24;790;19;0;15;64;0;0
0;39;18;718;25;0;11;63;0;0
1;70;26;860;14;0;16;68;0;0
0;104;46;1132;6;0;17;75;0;0
1;45;18;841;33;0;10;55;0;0
0;52;22;757;22;1;13;63;0;0
1;21;7;309;8;1;13;77;0;0
0;144;62;1988;23;1;14;61;0;0
0;89;34;1019;13;0;15;70;0;0
0;40;20;719;18;0;13;67;0;0
1;26;11;381;12;0;13;73;0;0
0;50;20;780;14;0;17;67;0;0
0;42;20;778;23;0;11;63;0;0
0;42;19;654;29;0;12;57;0;0
1;35;12;525;8;1;11;78;0;0
0;73;28;929;20;0;14;64;0;0
0;40;18;707;29;0;11;58;0;0
0;52;28;942;31;0;10;58;0;0
1;49;15;697;21;1;11;65;0;0
0;47;22;757;27;0;11;60;0;0
0;76;31;1231;28;0;12;58;0;0
1;26;9;436;26;0;12;61;0;0
0;43;24;601;10;0;15;73;0;0
1;52;22;701;27;1;11;58;0;0
0;101;38;1350;24;2;14;59;0;0
0;67;29;1006;31;0;13;54;0;0
1;52;22;657;18;0;14;67;0;0
0;91;37;1220;21;0;13;65;0;0
1;61;26;803;26;0;13;59;0;0
0;50;20;715;23;0;12;64;0;0
0;69;25;812;8;0;17;73;0;0
0;47;21;630;21;0;10;67;0;0
1;75;28;1064;19;1;12;66;0;0
0;59;25;739;14;1;16;67;0;0
0;31;14;605;33;0;9;57;0;0
0;45;21;812;35;0;8;56;0;0
1;60;27;928;25;0;11;61;0;0
0;65;25;887;19;0;16;63;0;0
0;85;37;1240;32;0;10;56;0;0
0;67;34;972;14;0;13;71;0;0
1;38;16;599;20;0;11;68;0;0
0;70;33;1099;6;0;15;77;0;0
0;52;20;864;27;0;11;60;0;0
1;26;9;432;26;0;15;56;0;0
0;56;27;993;15;2;12;70;0;0
0;72;29;971;31;0;15;52;0;0
0;58;25;758;30;0;14;54;0;0
1;48;19;683;22;0;13;62;0;0
0;89;38;1201;17;0;18;63;0;0
1;48;20;851;22;0;11;65;0;0
0;42;19;545;17;0;13;68;0;0
1;30;11;507;14;0;14;70;0;0
0;47;22;760;14;0;11;74;0;0
1;76;33;1066;13;0;16;69;0;0
0;35;19;550;8;0;14;76;0;0
1;59;31;1006;20;0;13;65;0;0
0;62;28;904;3;0;17;78;0;0
1;29;8;448;27;0;16;55;0;0
0;54;23;829;25;0;14;59;0;0
0;73;21;810;15;0;17;66;0;0
1;54;20;650;17;0;15;66;0;0
0;104;49;1521;10;0;16;72;0;0
0;53;24;859;32;0;8;57;0;0
0;96;39;1297;15;0;17;67;0;0
1;55;20;867;30;0;12;57;0;0
0;54;27;1040;10;0;12;77;0;0
1;70;24;910;24;1;16;57;0;0
0;47;24;696;9;0;14;75;0;0
1;45;14;594;15;1;17;65;0;0
0;83;35;1097;8;1;15;74;0;0
0;65;21;849;15;0;14;70;0;0
1;57;27;994;28;0;10;59;0;0
0;83;36;1025;15;0;16;67;0;0
1;53;24;793;25;0;12;62;0;0
0;86;35;991;14;0;17;67;0;0
0;27;10;536;37;0;10;51;0;0
0;56;21;710;16;0;17;65;0;0
1;57;25;812;21;0;11;66;0;0
0;74;36;1084;20;0;13;65;0;0
1;78;42;1323;30;0;8;60;0;0
0;106;53;1913;25;0;11;61;0;0
1;48;19;689;22;0;10;65;0;0
0;66;33;976;13;0;12;74;0;0
0;58;24;785;21;0;13;63;0;0
1;33;17;766;25;0;8;64;0;0
0;114;44;1517;12;1;17;69;0;0
1;52;16;607;8;0;18;71;0;0
0;27;17;657;26;0;9;63;0;0
1;48;19;869;24;0;11;63;0;0
0;70;38;1329;22;0;11;65;0;0
0;62;21;1000;35;0;11;52;0;0
1;42;18;709;28;0;9;61;0;0
0;112;43;1356;10;0;15;74;0;0
0;43;20;714;26;0;11;62;0;0
1;80;30;839;14;0;22;62;0;0
0;73;33;1163;13;0;15;71;0;0
0;40;17;755;25;0;10;64;0;0
1;65;21;811;20;0;14;65;0;0
0;109;48;1402;13;0;14;71;0;0
1;28;13;502;24;0;8;65;0;0
0;63;31;950;7;0;11;81;0;0
0;75;32;1015;15;0;16;68;0;0
1;59;22;767;21;0;13;64;0;0
0;38;15;601;25;1;12;60;0;0
1;38;12;509;25;0;13;60;0;0
0;67;23;715;5;1;20;72;0;0
1;35;10;496;16;0;13;70;0;0
0;43;25;678;15;1;11;72;0;0
0;60;23;842;19;0;14;66;0;0
1;40;19;672;20;0;13;66;0;0
0;72;33;1047;16;0;15;66;0;0
0;62;28;1071;42;0;9;46;0;0
1;37;12;589;22;1;10;64;0;0
0;60;30;976;20;0;11;67;0;0
0;54;24;868;29;0;12;57;0;0
1;59;21;900;25;0;15;58;0;0
0;75;35;1214;16;0;13;69;0;0
1;50;19;669;13;0;18;68;0;0
0;30;16;537;31;0;10;57;0;0
0;46;17;768;16;0;12;71;0;0
0;35;13;437;14;0;12;73;0;0
0;86;39;1040;24;0;13;61;0;0
0;37;12;594;20;2;12;64;0;0
1;37;16;484;6;0;10;82;0;0
0;48;26;688;14;0;15;69;0;0
1;48;16;548;24;0;15;60;0;0
0;56;26;795;10;0;12;77;0;0
1;44;17;697;23;0;11;64;0;0
0;32;13;526;17;0;11;70;0;0
1;75;32;1216;29;0;12;57;0;0
0;36;21;609;19;0;10;70;0;0
1;49;18;499;16;0;14;68;0;0
0;29;18;534;35;0;11;52;0;0
0;48;23;872;29;0;10;60;0;0
0;62;32;962;15;0;13;70;0;0
0;45;22;645;20;0;13;65;0;0
1;55;22;695;21;0;14;63;0;0
0;35;15;609;27;0;11;60;0;0
0;49;23;745;12;0;12;74;0;0
1;35;17;796;30;0;9;59;0;0
0;39;21;662;35;0;9;55;0;0
0;89;42;1388;21;0;12;66;0;0
1;56;24;953;20;1;11;66;0;0
0;93;39;1212;9;1;18;70;0;0
0;40;17;577;19;0;14;66;0;0
1;27;9;471;39;1;9;50;0;0
0;73;31;995;33;1;13;52;0;0
1;32;12;601;21;0;9;69;0;0
0;66;37;1086;20;0;13;66;0;0
1;51;13;677;13;1;18;66;0;0
0;42;23;783;35;0;9;54;0;0
0;88;37;1209;18;0;13;67;0;0
1;44;24;753;18;0;11;69;0;0
0;53;28;710;8;0;16;75;0;0
1;62;24;764;18;0;14;66;0;0
0;84;37;1058;15;0;15;68;0;0
1;42;15;543;19;0;15;64;0;0
0;72;30;1240;14;0;13;72;0;0
0;35;16;572;37;0;9;52;0;0
1;51;22;783;21;0;12;65;0;0
0;55;33;1045;20;0;11;68;0;0
1;44;20;742;19;0;9;70;0;0
0;37;20;574;30;0;10;57;0;0
1;31;11;560;30;1;9;58;0;0
0;31;16;605;18;0;9;71;0;0
1;56;23;780;15;1;13;69;0;0
0;42;19;821;21;0;13;64;0;0
0;60;22;790;11;0;19;68;0;0
1;58;24;802;8;1;15;75;0;0
0;66;25;951;7;0;18;74;0;0
1;47;18;509;0;0;11;87;0;0
0;84;35;1137;16;0;16;66;0;0
1;70;26;819;15;0;18;65;0;0
0;45;20;631;13;0;15;70;0;0
0;54;23;577;11;0;15;73;0;0
1;36;16;576;12;1;12;73;0;0
0;76;31;1121;25;0;13;60;0;0
1;52;20;654;10;0;16;71;0;0
0;70;36;1204;10;0;13;74;0;0
1;56;19;747;21;0;12;65;0;0
0;59;28;892;12;0;13;74;0;0
1;41;11;532;9;0;12;78;0;0
0;30;14;601;24;0;11;63;0;0
1;31;11;645;25;1;8;63;0;0
0;76;32;946;15;0;14;70;0;0
1;51;15;713;5;1;17;75;0;0
0;88;41;1335;15;1;12;71;0;0
1;39;13;543;13;1;12;73;0;0
0;101;40;1596;20;1;11;67;0;0
0;74;31;1157;28;0;13;57;0;0
1;47;23;898;37;0;10;52;0;0
0;72;31;1046;18;0;12;67;0;0
0;33;19;716;23;0;10;65;0;0
0;81;38;1017;14;0;15;68;0;0
1;78;25;986;14;0;18;66;0;0
0;36;16;567;26;0;14;59;0;0
1;54;20;777;6;1;15;77;0;0
0;96;39;1215;10;1;16;71;0;0
1;54;21;775;18;0;14;66;0;0
0;50;20;847;16;0;12;69;0;0
1;47;22;812;23;0;9;66;0;0
0;72;31;1034;16;0;13;69;0;0
1;63;25;872;6;0;16;76;0;0
0;61;26;890;12;0;17;69;0;0
1;46;14;506;16;0;12;69;0;0
0;48;23;597;7;0;17;75;0;0
0;79;37;1166;25;0;13;60;0;0
0;54;20;851;27;0;11;59;0;0
1;67;27;1092;23;0;13;62;0;0
0;42;21;590;22;0;13;64;0;0
0;61;24;687;23;0;11;64;0;0
0;60;26;894;23;0;11;63;0;0
0;113;43;1540;19;0;14;65;0;0
1;47;17;610;24;0;9;65;0;0
0;47;25;813;19;0;12;67;0;0
1;42;16;649;31;1;9;57;0;0
0;54;22;819;13;1;15;69;0;0
1;37;15;616;22;0;13;62;0;0
0;106;48;1463;15;0;13;70;0;0
1;41;17;598;16;0;11;71;0;0
0;31;18;520;9;0;13;77;0;0
1;59;22;799;9;0;14;75;0;0
0;89;43;1563;27;0;11;60;0;0
1;35;10;530;30;0;12;57;0;0
0;73;29;1065;21;0;12;65;0;0
0;57;30;968;19;0;10;69;0;0
1;33;14;665;22;0;11;66;0;0
0;40;20;701;20;0;13;66;0;0
1;57;24;1007;25;0;11;62;0;0
0;43;22;891;22;0;12;65;0;0
1;37;15;553;33;0;9;56;0;0
0;77;34;1085;15;0;15;68;0;0
1;34;11;589;23;1;7;67;0;0
0;58;25;696;22;0;13;63;0;0
1;71;29;1224;24;0;10;64;0;0
0;67;25;868;8;1;16;73;0;0
1;55;17;828;20;0;14;64;0;0
0;87;40;1220;10;0;17;70;0;0
0;34;16;556;21;0;11;66;0;0
0;41;19;614;14;0;14;70;0;0
0;43;17;675;28;0;13;58;0;0
1;43;15;640;21;1;15;61;0;0
0;72;33;1188;21;0;13;64;0;0
1;25;13;614;20;1;8;70;0;0
0;86;37;1190;15;0;16;67;0;0
1;92;36;1044;20;0;16;62;0;0
0;45;25;836;20;0;12;66;0;0
1;58;21;916;25;0;13;61;0;0
0;60;33;936;12;0;12;74;0;0
1;32;11;389;2;1;17;78;0;0
0;57;27;843;11;1;13;73;0;0
1;31;13;516;27;0;10;61;0;0
0;47;20;541;8;0;15;75;0;0
0;105;50;1521;23;1;12;62;0;0
1;40;14;475;17;0;14;67;0;0
0;70;37;1103;24;0;14;60;0;0
1;30;11;580;20;0;8;70;0;0
0;45;24;617;24;0;12;63;0;0
1;39;12;579;16;1;10;71;0;0
0;96;39;1338;15;0;13;70;0;0
1;46;23;692;8;0;13;78;0;0
0;87;39;1452;21;1;11;65;0;0
1;63;24;1030;18;0;13;68;0;0
0;46;23;845;15;0;11;71;0;0
1;74;29;1076;22;0;12;64;0;0
0;57;29;954;28;0;12;59;0;0
1;27;8;338;1;1;18;79;0;0
0;39;24;889;24;0;9;66;0;0
1;40;8;411;25;3;11;61;0;0
0;76;30;1277;5;0;13;81;0;0
1;62;26;829;12;1;17;69;0;0
0;73;28;911;9;0;17;72;0;0
1;52;20;845;25;0;10;64;0;0
0;97;45;1275;7;0;17;75;0;0
1;35;14;503;19;1;12;67;0;0
0;47;24;735;24;0;13;61;0;0
0;29;14;540;8;0;12;78;0;0
1;61;26;932;10;0;12;76;0;0
0;60;30;972;19;0;13;67;0;0
1;44;18;695;21;0;12;66;0;0
0;40;14;672;5;1;15;77;0;0
0;37;17;581;24;0;10;65;0;0
0;41;19;579;24;0;13;61;0;0
1;62;27;830;14;0;10;74;0;0
0;58;25;874;24;0;11;63;0;0
1;60;24;930;18;0;11;69;0;0
0;30;16;546;24;0;8;66;0;0
1;64;31;928;23;0;13;62;0;0
0;74;32;1066;27;0;11;61;0;0
1;47;20;694;27;0;11;60;0;0
0;45;24;599;21;0;12;65;0;0
1;37;12;502;17;0;14;67;0;0
0;71;27;1055;14;0;14;69;0;0
1;44;14;677;27;0;14;58;0;0
0;70;33;995;14;0;15;70;0;0
0;54;21;862;30;1;15;52;0;0
1;54;16;785;14;0;12;72;0;0
0;43;22;698;21;0;11;67;0;0
1;64;22;821;33;1;12;52;0;0
0;113;47;1339;6;0;16;76;0;0
1;20;8;424;34;1;6;57;0;0
0;69;34;1097;16;1;13;68;0;0
1;66;26;1103;34;0;11;53;0;0
0;58;27;919;14;0;15;69;0;0
0;52;20;709;16;0;17;65;0;0
0;45;20;635;24;0;10;65;0;0
1;38;11;521;12;0;13;74;0;0
0;52;24;887;26;0;12;60;0;0
0;47;21;672;14;0;14;70;0;0
1;49;18;617;14;0;12;72;0;0
0;59;30;1002;24;0;10;65;0;0
0;60;22;624;17;0;19;63;0;0
0;36;18;620;35;0;12;52;0;0
0;58;27;887;21;0;10;67;0;0
1;60;29;822;19;0;11;68;0;0
0;56;26;1065;20;2;10;66;0;0
1;34;12;434;18;0;12;68;0;0
0;63;34;970;22;0;11;66;0;0
1;76;22;934;25;0;16;58;0;0
0;59;28;803;20;0;16;62;0;0
1;45;22;915;33;0;10;55;0;0
0;61;28;960;21;1;12;64;0;0
0;37;19;578;18;0;11;70;0;0
0;71;30;1126;27;0;11;60;0;0
1;72;31;942;19;0;12;67;0;0
0;37;19;676;16;0;10;72;0;0
1;104;41;1227;18;0;14;65;0;0
0;87;42;1259;11;0;15;73;0;0
1;48;23;974;26;0;11;62;0;0
0;38;22;509;15;1;10;72;0;0
1;85;32;1034;17;0;16;65;0;0
0;49;21;799;22;0;12;65;0;0
0;55;24;919;21;0;11;65;0;0
0;51;23;625;26;0;15;58;0;0
0;57;16;764;32;0;13;53;0;0
0;73;25;1112;23;0;11;64;0;0
0;38;21;731;30;0;10;58;0;0
1;29;11;596;26;0;8;64;0;0
0;33;15;490;17;0;12;69;0;0
1;55;21;834;28;0;11;59;0;0
0;162;58;1978;13;1;16;69;0;0
1;49;16;652;20;0;10;68;0;0
0;38;22;701;37;0;10;52;0;0
1;19;7;480;34;1;6;57;0;0
0;42;22;837;28;0;10;60;0;0
1;101;32;1161;15;1;15;68;0;0
0;70;27;927;11;0;15;71;0;0
1;71;26;898;14;0;15;68;0;0
0;65;22;1014;19;1;12;66;0;0
1;66;26;926;18;1;12;67;0;0
0;86;36;1165;16;0;12;70;0;0
0;54;24;812;13;0;12;73;0;0
1;33;10;493;12;3;12;71;0;0
0;72;36;1167;15;0;13;70;0;0
1;50;25;921;14;2;10;72;0;0
0;67;28;858;13;0;15;71;0;0
0;78;43;1391;32;0;10;56;0;0
1;60;21;708;18;0;14;66;0;0
0;66;32;1117;19;0;12;67;0;0
0;65;24;852;16;0;13;69;0;0
0;66;29;871;22;0;17;60;0;0
1;45;18;766;33;0;11;53;0;0
0;52;23;868;15;0;11;72;0;0
1;84;30;966;10;1;15;72;0;0
0;49;26;796;26;0;12;60;0;0
1;56;19;681;29;0;11;58;0;0
0;58;27;800;20;1;11;66;0;0
1;23;9;452;25;0;12;61;0;0
0;71;29;815;4;1;14;80;0;0
0;57;22;868;24;0;13;62;0;0
0;68;36;927;18;0;19;62;0;0
1;41;14;584;12;0;10;77;0;0
0;78;26;958;11;0;20;68;0;0
1;45;14;792;31;2;12;53;0;0
0;80;38;1108;12;1;16;69;0;0
1;69;31;1318;26;0;10;61;0;0
0;41;20;740;13;0;13;72;0;0
0;48;24;819;27;0;11;60;0;0
0;59;26;928;23;0;11;64;0;0
1;50;19;836;23;0;14;61;0;0
0;54;23;765;19;0;14;65;0;0
0;50;26;874;29;0;12;57;0;0
1;59;22;837;23;0;15;60;0;0
0;49;20;766;15;1;13;69;0;0
1;53;20;836;22;2;10;65;0;0
0;83;32;917;19;0;18;61;0;0
0;67;25;940;21;0;13;64;0;0
1;73;29;1023;16;1;12;69;0;0
0;63;33;939;25;0;11;63;0;0
1;59;24;767;18;0;14;66;0;0
0;36;20;777;27;0;10;61;0;0
0;107;48;1414;11;0;17;70;0;0
1;50;18;741;23;0;13;62;0;0
0;40;22;629;14;0;14;71;0;0
0;43;16;676;17;1;13;67;0;0
1;50;23;765;20;0;11;67;0;0
0;71;31;1090;19;0;12;67;0;0
0;94;42;1466;25;0;11;63;0;0
0;55;23;885;36;0;10;52;0;0
1;54;19;669;17;1;14;65;0;0
0;58;26;831;19;0;17;63;0;0
1;86;35;1194;15;1;16;67;0;0
0;30;16;526;44;0;9;45;0;0
1;64;22;755;14;1;13;71;0;0
0;71;31;938;7;0;16;76;0;0
1;45;16;628;23;1;14;60;0;0
0;59;32;1073;17;0;11;70;0;0
1;35;15;585;30;0;12;57;0;0
0;90;40;1354;14;0;13;71;0;0
0;64;25;883;19;0;12;68;0;0
0;56;20;660;12;0;11;76;0;0
1;92;29;1166;16;0;15;67;0;0
0;50;26;928;20;0;12;67;0;0
0;39;15;688;42;0;11;45;0;0
1;58;20;884;16;1;14;67;0;0
0;96;46;1333;10;0;16;72;0;0
1;60;18;709;25;1;14;59;0;0
0;46;20;774;7;0;13;78;0;0
